TransactionID,Date,CustomerID,Gender,Age,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,Branch,PaymentMethod
5550,1/23/2023 21:00,3021,Male,56,Personal Care,Lotion,3,19.36,58.08,B,Bank Transfer
5551,1/23/2023 22:00,3439,Female,42,Snacks,Nuts,3,105.01,315.03,C,Cash
5552,1/23/2023 23:00,3249,Male,25,Personal Care,Soap,9,51.76,465.84,A,E-Wallet
5553,1/24/2023 0:00,3096,Female,16,Electronics,USB Cable,8,5.26,42.08,D,Credit Card
5554,1/24/2023 1:00,3480,Male,67,Snacks,Nuts,6,23.62,141.72,A,E-Wallet
5555,1/24/2023 2:00,3111,Female,62,Household,Detergent,7,68.88,482.16,B,Bank Transfer
5556,1/24/2023 3:00,3236,Male,33,Personal Care,Lotion,2,62.92,125.84,A,Cash
5557,1/24/2023 4:00,3040,Male,19,Electronics,Earphones,4,28.82,115.28,D,E-Wallet
5558,1/24/2023 5:00,3282,Male,67,Frozen,Frozen Vegetables,3,116.79,350.37,D,Credit Card
5559,1/24/2023 6:00,3176,,34,Dairy,Cheese,9,90.44,813.96,A,Cash
5560,1/24/2023 7:00,3126,Male,60,Produce,Broccoli,11,85.62,941.82,B,Credit Card
5561,1/24/2023 8:00,3205,Female,31,Electronics,Phone Case,8,73.04,584.32,C,Bank Transfer
5562,1/24/2023 9:00,3387,Male,57,Beverage,Energy Drink,2,92.96,185.92,C,E-Wallet
5563,1/24/2023 10:00,3224,Female,21,Household,Detergent,2,15.82,31.64,A,Cash
5564,1/24/2023 11:00,3033,Male,19,Beverage,Soft Drink,10,109.11,1091.1,B,Credit Card
5565,1/24/2023 12:00,3353,Male,53,Frozen,Frozen Vegetables,10,96.77,967.7,C,Bank Transfer
5566,1/24/2023 13:00,3298,Female,17,Electronics,Phone Case,8,113.17,905.36,D,Credit Card
5567,1/24/2023 14:00,3234,Female,28,Electronics,USB Cable,7,13.43,94.01,A,E-Wallet
5568,1/24/2023 15:00,3077,,19,Household,Tissue,4,2.01,8.04,C,Cash
5569,1/24/2023 16:00,3299,Female,28,Dairy,Milk,3,94.75,284.25,D,Cash
5570,1/24/2023 17:00,3454,Male,56,Produce,Bananas,11,118.3,1301.3,A,E-Wallet
5571,1/24/2023 18:00,3004,Female,67,Produce,Bananas,3,88.9,266.7,A,Bank Transfer
5572,1/24/2023 19:00,3358,Female,31,,,4,111.72,446.88,C,Bank Transfer
5573,1/24/2023 20:00,3192,Female,32,Snacks,Chips,1,53.16,53.16,B,Bank Transfer
5574,1/24/2023 21:00,3198,Female,62,Frozen,Frozen Pizza,11,27.28,300.08,D,Credit Card
5575,1/24/2023 22:00,3435,Female,43,Personal Care,Soap,6,108.64,651.84,A,Bank Transfer
5576,1/24/2023 23:00,3451,Male,62,Snacks,Chips,3,1.95,5.85,B,E-Wallet
5577,1/25/2023 0:00,3219,Male,49,Produce,Bananas,3,70.34,211.02,A,Credit Card
5578,1/25/2023 1:00,3232,Male,37,Snacks,Nuts,3,83.05,249.15,C,Bank Transfer
5579,1/25/2023 2:00,3468,Male,41,Household,Cleaner,11,7.21,79.31,D,Bank Transfer
5580,1/25/2023 3:00,3402,Female,59,Household,Dish Soap,8,109.63,877.04,B,Cash
5581,1/25/2023 4:00,3404,Male,50,Beverage,Soft Drink,5,110,550,D,E-Wallet
5582,1/25/2023 5:00,3158,Male,64,Electronics,Phone Case,1,114.92,114.92,D,Bank Transfer
5583,1/25/2023 6:00,3202,Female,39,Dairy,Milk,2,98.11,196.22,C,E-Wallet
5584,1/25/2023 7:00,3180,Male,61,Personal Care,Shampoo,6,56.44,338.64,D,Cash
5585,1/25/2023 8:00,3279,Female,35,Snacks,Chips,7,65.91,461.37,D,Bank Transfer
5586,1/25/2023 9:00,3303,Female,59,,,1,92.36,92.36,A,Credit Card
5587,1/25/2023 10:00,3387,Female,30,Beverage,Juice,6,62.18,373.08,C,Bank Transfer
5588,1/25/2023 11:00,3244,Male,27,Personal Care,Soap,4,73.37,293.48,A,E-Wallet
5589,1/25/2023 12:00,3050,Female,47,Snacks,Chips,1,101.94,101.94,C,Credit Card
5590,1/25/2023 13:00,3378,Female,41,Beverage,Soft Drink,9,14.91,134.19,A,Credit Card
5591,1/25/2023 14:00,3009,Female,69,Snacks,Cookies,4,109.35,437.4,C,Bank Transfer
5592,1/25/2023 15:00,3497,Female,21,Snacks,Crackers,2,30.88,61.76,C,E-Wallet
5593,1/25/2023 16:00,3403,Female,37,Beverage,Energy Drink,11,4.28,47.08,C,Cash
5594,1/25/2023 17:00,3420,Male,34,Dairy,Milk,4,4.38,17.52,D,Bank Transfer
5595,1/25/2023 18:00,3424,Male,28,,,10,107.11,1071.1,B,Bank Transfer
5596,1/25/2023 19:00,3411,Male,45,Dairy,Butter,10,86.96,869.6,D,Credit Card
5597,1/25/2023 20:00,3234,Male,58,Snacks,Cookies,1,105.09,105.09,D,Credit Card
5598,1/25/2023 21:00,3348,Male,38,Personal Care,Toothpaste,6,63.99,383.94,A,Bank Transfer
5599,1/25/2023 22:00,3235,Female,,Snacks,Crackers,6,68.72,412.32,B,E-Wallet
5600,1/25/2023 23:00,3115,,36,Electronics,Earphones,7,18.38,128.66,B,Bank Transfer
5601,1/26/2023 0:00,3072,Male,42,Frozen,Frozen Pizza,5,114.33,571.65,D,Cash
5602,1/26/2023 1:00,3106,Female,21,Household,Detergent,3,46.57,139.71,A,Credit Card
5603,1/26/2023 2:00,3496,Male,40,Beverage,Energy Drink,3,65.57,196.71,C,E-Wallet
5604,1/26/2023 3:00,3072,Male,33,Beverage,Juice,5,40.28,201.4,D,E-Wallet
5605,1/26/2023 4:00,3082,Female,64,Household,Tissue,9,29.34,264.06,C,Credit Card
5606,1/26/2023 5:00,3379,Male,49,Frozen,Frozen Pizza,2,63.36,126.72,A,Credit Card
5607,1/26/2023 6:00,3149,Female,44,Snacks,Chips,1,62.44,62.44,C,Credit Card
5608,1/26/2023 7:00,3494,Male,60,Personal Care,Soap,6,117.68,706.08,B,Bank Transfer
5609,1/26/2023 8:00,3141,Female,38,Dairy,Butter,11,66.24,728.64,D,Credit Card
5610,1/26/2023 9:00,3283,Male,16,Produce,Broccoli,3,95.66,286.98,A,Credit Card
5611,1/26/2023 10:00,3239,Male,46,Personal Care,Soap,11,96.04,1056.44,A,Credit Card
5612,1/26/2023 11:00,3380,Female,16,Snacks,Chips,5,78.26,391.3,B,Cash
5613,1/26/2023 12:00,3062,Male,22,Household,Detergent,8,33.97,271.76,A,Credit Card
5614,1/26/2023 13:00,3296,Female,52,Beverage,Juice,7,103.98,727.86,C,Cash
5615,1/26/2023 14:00,3309,Female,52,Snacks,Crackers,7,69.81,488.67,C,E-Wallet
5616,1/26/2023 15:00,3208,Female,58,Electronics,USB Cable,7,109.21,764.47,D,Bank Transfer
5617,1/26/2023 16:00,3296,Female,45,Produce,Carrots,3,7.57,22.71,A,Cash
5618,1/26/2023 17:00,3127,Male,50,Electronics,Phone Case,7,9.22,64.54,B,Bank Transfer
5619,1/26/2023 18:00,3265,Male,19,Snacks,Nuts,11,93.47,1028.17,D,Bank Transfer
5620,1/26/2023 19:00,3411,Male,20,Personal Care,Toothpaste,3,15.96,47.88,B,Cash
5621,1/26/2023 20:00,3209,Female,32,Dairy,Butter,5,47.43,237.15,B,Credit Card
5622,1/26/2023 21:00,3259,Female,65,Snacks,Cookies,7,28.09,196.63,C,E-Wallet
5623,1/26/2023 22:00,3312,Female,39,,,4,59.7,238.8,B,Cash
5624,1/26/2023 23:00,3181,Male,16,Dairy,Cheese,8,22.63,181.04,B,Bank Transfer
5625,1/27/2023 0:00,3260,Female,25,Electronics,USB Cable,4,106.09,424.36,C,Credit Card
5626,1/27/2023 1:00,3296,Female,26,Snacks,Cookies,1,113.06,113.06,D,E-Wallet
5627,1/27/2023 2:00,3180,Male,60,Snacks,Chips,7,70.15,491.05,A,Cash
5628,1/27/2023 3:00,3312,Female,53,Personal Care,Shampoo,10,24.61,246.1,C,Credit Card
5629,1/27/2023 4:00,3321,Female,54,Snacks,Cookies,10,84.66,846.6,D,E-Wallet
5630,1/27/2023 5:00,3206,Male,47,Personal Care,Toothpaste,10,90.41,904.1,D,Bank Transfer
5631,1/27/2023 6:00,3200,Female,18,Household,Cleaner,2,43.29,86.58,B,Bank Transfer
5632,1/27/2023 7:00,3327,Male,35,Frozen,Frozen Vegetables,7,44.36,310.52,C,E-Wallet
5633,1/27/2023 8:00,3030,Female,19,Snacks,Cookies,7,52.54,367.78,C,Cash
5634,1/27/2023 9:00,3025,Male,29,Snacks,Crackers,5,7.59,37.95,A,Credit Card
5635,1/27/2023 10:00,3039,Male,57,Dairy,Milk,8,48.51,388.08,D,Bank Transfer
5636,1/27/2023 11:00,3208,Male,43,Snacks,Chips,11,33.33,366.63,A,Cash
5637,1/27/2023 12:00,3331,Female,22,Dairy,Milk,4,33.29,133.16,C,Cash
5638,1/27/2023 13:00,3153,Female,48,Snacks,Crackers,10,18.25,182.5,B,E-Wallet
5639,1/27/2023 14:00,3033,Male,37,Household,Detergent,9,54.49,490.41,A,Credit Card
5640,1/27/2023 15:00,3447,,60,Electronics,Phone Case,9,51.57,464.13,A,Credit Card
5641,1/27/2023 16:00,3310,,19,Beverage,Juice,5,21.86,109.3,D,E-Wallet
5642,1/27/2023 17:00,3116,Male,64,Produce,Apples,4,35.02,140.08,B,Cash
5643,1/27/2023 18:00,3435,Female,43,Electronics,USB Cable,3,8.82,26.46,B,Bank Transfer
5644,1/27/2023 19:00,3112,,60,Electronics,USB Cable,6,41,246,D,Cash
5645,1/27/2023 20:00,3469,,42,Produce,Apples,3,28.51,85.53,A,E-Wallet
5646,1/27/2023 21:00,3180,Male,32,Snacks,Cookies,6,62.92,377.52,A,Credit Card
5647,1/27/2023 22:00,3436,Female,23,Personal Care,Soap,4,29.74,118.96,A,E-Wallet
5648,1/27/2023 23:00,3202,Male,54,Snacks,Chips,8,56.47,451.76,A,Bank Transfer
5649,1/28/2023 0:00,3440,Female,65,Household,Cleaner,4,98.54,394.16,B,Bank Transfer
5650,1/28/2023 1:00,3114,Male,,Dairy,Milk,8,82.03,656.24,C,Cash
5651,1/28/2023 2:00,3073,Male,49,,,2,54.08,108.16,D,Bank Transfer
5652,1/28/2023 3:00,3001,Male,39,Household,Detergent,1,12.25,12.25,B,Credit Card
5653,1/28/2023 4:00,3226,Male,38,Frozen,Frozen Vegetables,10,3.07,30.7,A,Bank Transfer
5654,1/28/2023 5:00,3031,Male,44,Beverage,Juice,5,85.83,429.15,D,Bank Transfer
5655,1/28/2023 6:00,3277,Female,36,Beverage,Juice,1,27.43,27.43,B,E-Wallet
5656,1/28/2023 7:00,3024,Male,32,Beverage,Soft Drink,6,104.06,624.36,C,E-Wallet
5657,1/28/2023 8:00,3019,Male,,Beverage,Juice,7,11.12,77.84,A,Credit Card
5658,1/28/2023 9:00,3061,Male,16,Electronics,USB Cable,8,67.11,536.88,B,E-Wallet
5659,1/28/2023 10:00,3112,Female,17,Snacks,Crackers,3,58.73,176.19,C,Bank Transfer
5660,1/28/2023 11:00,3444,Male,48,Dairy,Butter,3,92.92,278.76,C,E-Wallet
5661,1/28/2023 12:00,3124,Male,,Personal Care,Toothpaste,4,107.36,429.44,C,Credit Card
5662,1/28/2023 13:00,3469,Male,34,,,6,41.87,251.22,A,E-Wallet
5663,1/28/2023 14:00,3409,Female,63,Beverage,Mineral Water,5,5.93,29.65,D,E-Wallet
5664,1/28/2023 15:00,3020,Male,35,Produce,Carrots,8,23.24,185.92,A,E-Wallet
5665,1/28/2023 16:00,3117,Female,22,Dairy,Milk,11,18.41,202.51,B,E-Wallet
5666,1/28/2023 17:00,3154,Male,61,Beverage,Mineral Water,5,12.46,62.3,B,Credit Card
5667,1/28/2023 18:00,3127,Female,66,Household,Cleaner,2,34.52,69.04,A,E-Wallet
5668,1/28/2023 19:00,3007,Male,45,Beverage,Juice,1,70.13,70.13,B,Credit Card
5669,1/28/2023 20:00,3451,Female,39,Beverage,Energy Drink,9,51.78,466.02,C,Credit Card
5670,1/28/2023 21:00,3488,Male,52,Frozen,Ice Cream,8,103.55,828.4,C,Credit Card
5671,1/28/2023 22:00,3312,Female,36,Snacks,Nuts,8,57.15,457.2,C,E-Wallet
5672,1/28/2023 23:00,3496,,49,Dairy,Milk,11,35.58,391.38,B,E-Wallet
5673,1/29/2023 0:00,3072,Male,61,Beverage,Energy Drink,3,113.45,340.35,D,Bank Transfer
5674,1/29/2023 1:00,3094,Female,38,Personal Care,Shampoo,10,3.78,37.8,C,Bank Transfer
5675,1/29/2023 2:00,3011,Male,35,Beverage,Energy Drink,1,78.12,78.12,D,E-Wallet
5676,1/29/2023 3:00,3456,Female,21,Personal Care,Soap,5,20.11,100.55,C,Cash
5677,1/29/2023 4:00,3249,Female,23,Personal Care,Toothpaste,9,60.97,548.73,B,E-Wallet
5678,1/29/2023 5:00,3485,Female,54,Snacks,Chips,6,110.87,665.22,C,Bank Transfer
5679,1/29/2023 6:00,3401,Male,30,Dairy,Butter,5,24.49,122.45,B,Cash
5680,1/29/2023 7:00,3072,Male,62,Electronics,Phone Case,10,38.08,380.8,C,Bank Transfer
5681,1/29/2023 8:00,3175,Female,23,Household,Detergent,8,42.46,339.68,B,Bank Transfer
5682,1/29/2023 9:00,3428,Female,67,Dairy,Milk,1,114.09,114.09,B,E-Wallet
5683,1/29/2023 10:00,3192,Male,26,Snacks,Cookies,6,76.96,461.76,C,Bank Transfer
5684,1/29/2023 11:00,3414,,46,Personal Care,Shampoo,9,31.84,286.56,B,Credit Card
5685,1/29/2023 12:00,3043,Male,62,Beverage,Energy Drink,8,88.79,710.32,C,E-Wallet
5686,1/29/2023 13:00,3235,Male,41,Household,Dish Soap,9,23.23,209.07,D,Bank Transfer
5687,1/29/2023 14:00,3016,Male,30,Snacks,Crackers,7,21.76,152.32,B,Credit Card
5688,1/29/2023 15:00,3119,Female,16,Snacks,Nuts,3,31.49,94.47,B,E-Wallet
5689,1/29/2023 16:00,3260,Female,29,Electronics,Phone Case,9,113.43,1020.87,B,Cash
5690,1/29/2023 17:00,3341,Female,69,Household,Dish Soap,6,28.43,170.58,A,Credit Card
5691,1/29/2023 18:00,3050,Male,62,Beverage,Soft Drink,11,81.19,893.09,C,Cash
5692,1/29/2023 19:00,3034,Female,47,Dairy,Butter,4,62.46,249.84,D,E-Wallet
5693,1/29/2023 20:00,3254,Male,40,Household,Dish Soap,9,18.34,165.06,B,E-Wallet
5694,1/29/2023 21:00,3232,Male,65,Electronics,Phone Case,5,84.61,423.05,D,Credit Card
5695,1/29/2023 22:00,3291,Male,53,Beverage,Mineral Water,1,44.75,44.75,B,Credit Card
5696,1/29/2023 23:00,3064,Female,53,Electronics,Earphones,5,107.33,536.65,A,Bank Transfer
5697,1/30/2023 0:00,3269,Male,59,Dairy,Milk,4,3.34,13.36,B,Cash
5698,1/30/2023 1:00,3363,Male,57,Snacks,Crackers,9,44.3,398.7,D,Credit Card
5699,1/30/2023 2:00,3027,Female,38,Beverage,Soft Drink,10,46.73,467.3,A,E-Wallet
5700,1/30/2023 3:00,3456,Female,26,Snacks,Nuts,1,74.53,74.53,D,Credit Card
5701,1/30/2023 4:00,3425,Female,44,Personal Care,Shampoo,4,70.72,282.88,B,Credit Card
5702,1/30/2023 5:00,3298,,23,Household,Tissue,11,85,935,A,Cash
5703,1/30/2023 6:00,3413,,38,Snacks,Crackers,3,116.57,349.71,C,Cash
5704,1/30/2023 7:00,3254,Female,27,Electronics,USB Cable,3,106.72,320.16,A,Bank Transfer
5705,1/30/2023 8:00,3144,Female,21,Snacks,Nuts,6,33.72,202.32,B,Credit Card
5706,1/30/2023 9:00,3235,Male,22,Snacks,Cookies,9,39.67,357.03,B,Credit Card
5707,1/30/2023 10:00,3181,Male,47,Beverage,Mineral Water,10,40.87,408.7,C,Cash
5708,1/30/2023 11:00,3046,,30,Produce,Apples,11,100.38,1104.18,A,Credit Card
5709,1/30/2023 12:00,3453,Male,55,Personal Care,Toothpaste,6,1.64,9.84,B,Cash
5710,1/30/2023 13:00,3293,Female,50,Snacks,Cookies,10,12.67,126.7,C,E-Wallet
5711,1/30/2023 14:00,3360,Male,31,Household,Dish Soap,1,11.91,11.91,D,Bank Transfer
5712,1/30/2023 15:00,3232,Male,52,Beverage,Energy Drink,10,21.49,214.9,C,E-Wallet
5713,1/30/2023 16:00,3490,Male,24,Household,Dish Soap,6,67.15,402.9,A,E-Wallet
5714,1/30/2023 17:00,3444,,27,Dairy,Milk,9,19.42,174.78,B,Bank Transfer
5715,1/30/2023 18:00,3202,Male,52,Electronics,Earphones,5,96.67,483.35,C,Cash
5716,1/30/2023 19:00,3143,Male,29,Produce,Bananas,3,97.99,293.97,A,Credit Card
5717,1/30/2023 20:00,3405,Male,39,Personal Care,Shampoo,1,42.64,42.64,C,E-Wallet
5718,1/30/2023 21:00,3290,Female,64,Beverage,Energy Drink,2,26.94,53.88,B,Bank Transfer
5719,1/30/2023 22:00,3214,,21,Dairy,Butter,4,18.54,74.16,D,Credit Card
5720,1/30/2023 23:00,3214,Male,33,Beverage,Energy Drink,1,64.98,64.98,A,Credit Card
5721,1/31/2023 0:00,3009,Female,35,Snacks,Crackers,7,59.21,414.47,D,Credit Card
5722,1/31/2023 1:00,3154,Female,44,Household,Cleaner,5,2.2,11,D,E-Wallet
5723,1/31/2023 2:00,3333,Male,64,Personal Care,Shampoo,3,37.96,113.88,B,Cash
5724,1/31/2023 3:00,3246,Female,49,,,2,60.84,121.68,D,Credit Card
5725,1/31/2023 4:00,3402,Female,27,Dairy,Milk,4,19.6,78.4,C,Cash
5726,1/31/2023 5:00,3257,Female,17,Beverage,Soft Drink,1,34.11,34.11,B,Cash
5727,1/31/2023 6:00,3279,Female,27,Personal Care,Lotion,8,89.15,713.2,A,E-Wallet
5728,1/31/2023 7:00,3289,Female,34,Beverage,Soft Drink,6,47.09,282.54,A,Bank Transfer
5729,1/31/2023 8:00,3431,Male,25,Personal Care,Soap,2,21.69,43.38,B,Credit Card
5730,1/31/2023 9:00,3095,Male,42,Household,Cleaner,8,95.78,766.24,C,Credit Card
5731,1/31/2023 10:00,3378,Male,63,Snacks,Nuts,3,76.9,230.7,D,Credit Card
5732,1/31/2023 11:00,3277,Male,35,Dairy,Butter,9,75.78,682.02,B,E-Wallet
5733,1/31/2023 12:00,3215,Male,50,Frozen,Frozen Pizza,7,11.16,78.12,C,Credit Card
5734,1/31/2023 13:00,3208,Male,33,Personal Care,Soap,6,50.07,300.42,C,E-Wallet
5735,1/31/2023 14:00,3061,Female,54,Dairy,Cheese,6,30.26,181.56,B,Bank Transfer
5736,1/31/2023 15:00,3283,Male,32,Personal Care,Toothpaste,7,72.2,505.4,A,Bank Transfer
5737,1/31/2023 16:00,3229,Female,40,Household,Detergent,11,8.16,89.76,C,E-Wallet
5738,1/31/2023 17:00,3447,Female,35,Produce,Bananas,4,81.65,326.6,A,E-Wallet
5739,1/31/2023 18:00,3102,Female,39,Snacks,Cookies,8,71.55,572.4,C,E-Wallet
5740,1/31/2023 19:00,3180,Female,41,Beverage,Juice,8,46.88,375.04,C,Cash
5741,1/31/2023 20:00,3448,Male,59,Dairy,Cheese,3,50.38,151.14,D,Bank Transfer
5742,1/31/2023 21:00,3142,Female,54,Household,Cleaner,1,56.09,56.09,A,Cash
5743,1/31/2023 22:00,3357,Male,40,,,9,28.77,258.93,D,Bank Transfer
5744,1/31/2023 23:00,3431,,22,Household,Tissue,2,55.04,110.08,B,Cash
5745,2/1/2023 0:00,3263,Male,32,Personal Care,Soap,8,50.84,406.72,D,E-Wallet
5746,2/1/2023 1:00,3332,Female,67,Beverage,Energy Drink,3,85.95,257.85,C,Credit Card
5747,2/1/2023 2:00,3156,Male,43,Beverage,Juice,11,55.56,611.16,B,E-Wallet
5748,2/1/2023 3:00,3387,Female,53,Frozen,Ice Cream,7,66.54,465.78,A,E-Wallet
5749,2/1/2023 4:00,3406,Male,56,Snacks,Chips,4,58.88,235.52,B,Credit Card
5750,2/1/2023 5:00,3243,Female,35,Produce,Broccoli,5,78.13,390.65,B,Cash
5751,2/1/2023 6:00,3085,Female,49,Frozen,Frozen Vegetables,5,38.49,192.45,B,Bank Transfer
5752,2/1/2023 7:00,3191,Male,53,Produce,Apples,2,9.43,18.86,A,Cash
5753,2/1/2023 8:00,3285,Female,26,Beverage,Energy Drink,3,29.96,89.88,A,E-Wallet
5754,2/1/2023 9:00,3404,Female,45,,,7,87.29,611.03,C,Bank Transfer
5755,2/1/2023 10:00,3067,Male,18,Snacks,Nuts,8,31.45,251.6,D,Bank Transfer
5756,2/1/2023 11:00,3475,Male,30,Personal Care,Toothpaste,2,94.44,188.88,A,Bank Transfer
5757,2/1/2023 12:00,3213,Male,30,Personal Care,Lotion,6,40.34,242.04,C,Bank Transfer
5758,2/1/2023 13:00,3361,Male,18,,,2,13.49,26.98,B,Cash
5759,2/1/2023 14:00,3417,Female,26,Dairy,Milk,4,26.62,106.48,A,Cash
5760,2/1/2023 15:00,3094,Female,50,Snacks,Crackers,1,85.07,85.07,B,E-Wallet
5761,2/1/2023 16:00,3048,Male,37,Household,Dish Soap,6,100.04,600.24,D,E-Wallet
5762,2/1/2023 17:00,3359,Female,33,Snacks,Cookies,4,109.19,436.76,C,E-Wallet
5763,2/1/2023 18:00,3297,Male,60,Household,Dish Soap,7,54.18,379.26,D,Credit Card
5764,2/1/2023 19:00,3123,Female,66,Snacks,Nuts,1,81.99,81.99,B,Bank Transfer
5765,2/1/2023 20:00,3137,Male,54,Personal Care,Soap,8,55,440,A,E-Wallet
5766,2/1/2023 21:00,3176,Female,67,Dairy,Cheese,4,74.1,296.4,D,Bank Transfer
5767,2/1/2023 22:00,3486,Female,34,Beverage,Juice,7,65.44,458.08,C,E-Wallet
5768,2/1/2023 23:00,3215,Male,61,Dairy,Milk,1,71.25,71.25,D,Bank Transfer
5769,2/2/2023 0:00,3182,Female,55,Beverage,Juice,4,10.95,43.8,A,Cash
5770,2/2/2023 1:00,3023,Female,32,Electronics,Earphones,5,5.11,25.55,D,E-Wallet
5771,2/2/2023 2:00,3193,Male,69,Produce,Broccoli,5,48.75,243.75,A,E-Wallet
5772,2/2/2023 3:00,3149,Female,,Household,Detergent,1,75.22,75.22,A,Bank Transfer
5773,2/2/2023 4:00,3416,Female,62,Beverage,Soft Drink,11,32.53,357.83,B,Cash
5774,2/2/2023 5:00,3365,Male,16,Personal Care,Shampoo,1,35.06,35.06,B,Cash
5775,2/2/2023 6:00,3154,Male,50,Beverage,Soft Drink,5,104.37,521.85,B,Bank Transfer
5776,2/2/2023 7:00,3033,Female,40,Dairy,Cheese,2,117.31,234.62,C,Cash
5777,2/2/2023 8:00,3188,Female,24,Beverage,Juice,2,112.86,225.72,D,Cash
5778,2/2/2023 9:00,3393,,29,Beverage,Mineral Water,7,56.73,397.11,B,E-Wallet
5779,2/2/2023 10:00,3081,Female,30,Beverage,Mineral Water,10,79.85,798.5,C,E-Wallet
5780,2/2/2023 11:00,3070,Female,34,Electronics,USB Cable,4,99.54,398.16,C,Credit Card
5781,2/2/2023 12:00,3430,Female,56,Dairy,Cheese,3,90.4,271.2,D,E-Wallet
5782,2/2/2023 13:00,3007,Female,62,Dairy,Butter,10,73.5,735,C,Credit Card
5783,2/2/2023 14:00,3128,Female,39,Snacks,Chips,11,11.63,127.93,D,E-Wallet
5784,2/2/2023 15:00,3007,Male,58,Snacks,Crackers,3,11.96,35.88,A,Bank Transfer
5785,2/2/2023 16:00,3121,Male,65,Produce,Bananas,3,4.19,12.57,A,E-Wallet
5786,2/2/2023 17:00,3229,Female,47,Household,Tissue,10,61.33,613.3,A,Cash
5787,2/2/2023 18:00,3453,,31,Dairy,Cheese,4,91.75,367,A,Bank Transfer
5788,2/2/2023 19:00,3161,Female,,Dairy,Butter,9,100.14,901.26,C,E-Wallet
5789,2/2/2023 20:00,3114,Male,26,Electronics,Phone Case,5,65.11,325.55,A,Bank Transfer
5790,2/2/2023 21:00,3138,Female,26,Dairy,Cheese,7,24.65,172.55,C,Bank Transfer
5791,2/2/2023 22:00,3209,Male,38,Household,Tissue,10,61.03,610.3,A,Credit Card
5792,2/2/2023 23:00,3360,Female,55,Electronics,USB Cable,5,72.53,362.65,A,Cash
5793,2/3/2023 0:00,3284,Male,58,Beverage,Soft Drink,4,52.68,210.72,D,Cash
5794,2/3/2023 1:00,3175,Male,35,Beverage,Soft Drink,6,104.56,627.36,D,Bank Transfer
5795,2/3/2023 2:00,3302,Male,54,Dairy,Cheese,9,70.37,633.33,C,Cash
5796,2/3/2023 3:00,3022,Male,18,Household,Detergent,6,86.19,517.14,C,Cash
5797,2/3/2023 4:00,3021,,53,Personal Care,Toothpaste,3,97.36,292.08,A,E-Wallet
5798,2/3/2023 5:00,3254,Female,33,Beverage,Energy Drink,11,39.15,430.65,B,Bank Transfer
5799,2/3/2023 6:00,3367,Male,55,Household,Tissue,6,67.81,406.86,B,Bank Transfer
5800,2/3/2023 7:00,3184,Male,39,Dairy,Butter,9,81.91,737.19,A,E-Wallet
5801,2/3/2023 8:00,3288,Male,35,Electronics,Phone Case,3,112.33,336.99,A,Bank Transfer
5802,2/3/2023 9:00,3160,Female,29,Frozen,Frozen Pizza,2,67.83,135.66,B,Credit Card
5803,2/3/2023 10:00,3371,Male,36,Snacks,Chips,7,105.66,739.62,D,Bank Transfer
5804,2/3/2023 11:00,3164,Female,36,Snacks,Cookies,1,76.03,76.03,D,E-Wallet
5805,2/3/2023 12:00,3415,Female,26,Frozen,Ice Cream,2,17.14,34.28,B,Credit Card
5806,2/3/2023 13:00,3326,Female,60,Dairy,Butter,4,46.23,184.92,C,Bank Transfer
5807,2/3/2023 14:00,3310,Male,50,Snacks,Nuts,10,71.88,718.8,D,E-Wallet
5808,2/3/2023 15:00,3277,Male,61,Electronics,Earphones,9,66.23,596.07,B,Cash
5809,2/3/2023 16:00,3035,Male,51,Household,Dish Soap,7,66.73,467.11,A,Credit Card
5810,2/3/2023 17:00,3206,Male,59,Beverage,Soft Drink,7,116.63,816.41,A,E-Wallet
5811,2/3/2023 18:00,3023,Male,24,Produce,Apples,1,62.59,62.59,D,Credit Card
5812,2/3/2023 19:00,3254,Female,17,Snacks,Crackers,11,65.49,720.39,B,Bank Transfer
5813,2/3/2023 20:00,3170,Female,34,Frozen,Ice Cream,7,111.48,780.36,D,Credit Card
5814,2/3/2023 21:00,3254,Male,49,Snacks,Nuts,6,24.61,147.66,C,Cash
5815,2/3/2023 22:00,3024,Male,69,Beverage,Energy Drink,11,73.99,813.89,B,Cash
5816,2/3/2023 23:00,3350,Male,24,Frozen,Frozen Vegetables,4,102.79,411.16,D,Credit Card
5817,2/4/2023 0:00,3330,Female,34,Dairy,Milk,8,29.01,232.08,B,Credit Card
5818,2/4/2023 1:00,3325,Female,32,Dairy,Milk,7,17.23,120.61,C,Credit Card
5819,2/4/2023 2:00,3383,Female,60,Snacks,Crackers,2,16.5,33,A,Credit Card
5820,2/4/2023 3:00,3125,Male,33,Beverage,Soft Drink,9,113.88,1024.92,D,Bank Transfer
5821,2/4/2023 4:00,3251,Male,52,Electronics,Phone Case,10,8.88,88.8,B,Bank Transfer
5822,2/4/2023 5:00,3426,,34,Dairy,Butter,2,12.73,25.46,C,Credit Card
5823,2/4/2023 6:00,3158,Male,52,Frozen,Frozen Pizza,7,25.06,175.42,A,Bank Transfer
5824,2/4/2023 7:00,3199,,42,Beverage,Soft Drink,7,55.78,390.46,B,E-Wallet
5825,2/4/2023 8:00,3390,Male,,Snacks,Nuts,3,93.71,281.13,A,Credit Card
5826,2/4/2023 9:00,3200,Female,59,Dairy,Milk,6,12.78,76.68,C,Cash
